date,OT
2023/1/24 0:00,1791.709961
2023/1/25 0:00,1788.890015
2023/1/26 0:00,1809.339966
2023/1/27 0:00,1828.780029
2023/1/30 0:00,1812.410034
2023/1/31 0:00,1816.569946
2023/2/1 0:00,1850.430054
2023/2/2 0:00,1879.189941
2023/2/3 0:00,1879.130005
2023/2/6 0:00,1850.130005
2023/2/7 0:00,1876.949951
2023/2/8 0:00,1868.150024
2023/2/9 0:00,1867.02002
2023/2/10 0:00,1834.099976
2023/2/13 0:00,1855.670044
2023/2/14 0:00,1864.780029
2023/2/15 0:00,1859.969971
2023/2/16 0:00,1855.319946
2023/2/17 0:00,1827.130005
2023/2/21 0:00,1811.98999
2023/2/22 0:00,1798.26001
2023/2/23 0:00,1804.859985
2023/2/24 0:00,1779.880005
2023/2/27 0:00,1798.540039
2023/2/28 0:00,1789.300049
2023/3/1 0:00,1777.089966
2023/3/2 0:00,1783.910034
2023/3/3 0:00,1811.890015
2023/3/6 0:00,1830.359985
2023/3/7 0:00,1817
2023/3/8 0:00,1794.709961
2023/3/9 0:00,1804.280029
2023/3/10 0:00,1768.869995
2023/3/13 0:00,1763.719971
2023/3/14 0:00,1777.449951
2023/3/15 0:00,1771.140015
2023/3/16 0:00,1804.930054
2023/3/17 0:00,1807.420044
2023/3/20 0:00,1802.430054
2023/3/21 0:00,1827.73999
2023/3/22 0:00,1846.660034
2023/3/23 0:00,1834.369995
2023/3/24 0:00,1818.5
2023/3/27 0:00,1831.459961
2023/3/28 0:00,1815.849976
2023/3/29 0:00,1837.609985
2023/3/30 0:00,1849.01001
2023/3/31 0:00,1875.180054
2023/4/3 0:00,1884.079956
2023/4/4 0:00,1889.079956
2023/4/5 0:00,1876.839966
2023/4/6 0:00,1883.47998
2023/4/10 0:00,1879.01001
2023/4/11 0:00,1880.910034
2023/4/12 0:00,1885.930054
2023/4/13 0:00,1896.939941
2023/4/14 0:00,1903.02002
2023/4/17 0:00,1898.349976
2023/4/18 0:00,1906.819946
2023/4/19 0:00,1903.449951
2023/4/20 0:00,1894.25
2023/4/21 0:00,1890.400024
2023/4/24 0:00,1892.670044
2023/4/25 0:00,1883.969971
2023/4/26 0:00,1874.97998
2023/4/27 0:00,1901.550049
2023/4/28 0:00,1913.430054
2023/5/1 0:00,1920.829956
2023/5/2 0:00,1911.459961
2023/5/3 0:00,1905.26001
2023/5/4 0:00,1874.810059
2023/5/5 0:00,1907.170044
2023/5/8 0:00,1907.130005
2023/5/9 0:00,1901.22998
2023/5/10 0:00,1912.130005
2023/5/11 0:00,1909.01001
2023/5/12 0:00,1911.550049
2023/5/15 0:00,1907.25
2023/5/16 0:00,1908.930054
